"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""ФОИВ""";
"=""Категория поставщика""";"=""РОИВ""";
"=""Выберите период формирования отчета с""";"=""04.06.2015""";
"=""по""";"=""04.06.2015""";
"=""Время генерации отчета""";"=""20.07.2015 13:13:42""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005179""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""678""";"=""678""";"=""0""";
"=""РОИВ""";"=""Областное бюджетное учреждение Информационно-технический центр""";"=""""";"=""SID0005183""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""64""";"=""64""";"=""0""";
"=""РОИВ""";"=""Областное государственное казенное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг Челябинской области""";"=""Запись в региональные МФЦ""";"=""SID0002000""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""15""";"=""15""";"=""0""";
"=""РОИВ""";"=""Областное государственное казенное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг Челябинской области""";"Электронный сервис предоставления копии заключения об отсутствии у работников, которые в силу своих служебных обязанностей получат доступ непосредственно к прекурсорам наркотических средств и психотропных веществ, непогашенной или неснятой судимости за преступление средней тяжести, тяжкое и особо тяжкое преступление или преступление, связанное с незаконным оборотом наркотических средств, психотропных веществ и их прекурсоров либо с незаконным культивированием наркосодержащих растений, в том числе совершенное за пределами Российской Федерации";"=""SID0003884""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""34""";"=""34""";"=""0""";
"=""РОИВ""";"=""Областное государственное казенное учреждение Многофункциональный центр предоставления государственных и муниципальных услуг Челябинской области""";"=""Сервис создания заявлений в Личном кабинете пользователя на ЕПГУ """;"=""SID0003887""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""30""";"=""30""";"=""0""";
"=""РОИВ""";"Открытое акционерное общество ""Оператор электронного правительства""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""56""";"=""56""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""103""";"=""103""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба по экологическому, технологическому и атомному надзору (Ростехнадзор)""";"=""77548019037956724533272""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""6""";"=""6""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""22""";"=""22""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба по экологическому, технологическому и атомному надзору (Ростехнадзор)""";"=""77548019037956724533272""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Решение органа местного самоуправления о переводе жилого помещения в нежилое, нежилого в жилое""";"=""SID0001007""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""156""";"=""156""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"Заключение органа местного самоуправления поселения или городского округа, подтверждающего, что создаваемый или созданный объект недвижимого имущества расположен в пределах границ земельного участка, предназначенного для ведения личного подсобного хозяйства";"=""SID0001011""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Правительство Кировской области""";"=""Заключение о привлечении и об использовании иностранных работников""";"=""SID0001022""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""169""";"=""169""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""32""";"=""32""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""26""";"=""26""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""79""";"=""79""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Решение органа местного самоуправления о переводе жилого помещения в нежилое, нежилого в жилое""";"=""SID0001007""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""32""";"=""32""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2251""";"=""2251""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Документ, подтверждающий установленное разрешенное использование земельного участка""";"=""SID0001009""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""801""";"=""801""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""339""";"=""339""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""32""";"=""32""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"Заключение органа местного самоуправления поселения или городского округа, подтверждающего, что создаваемый или созданный объект недвижимого имущества расположен в пределах границ земельного участка, предназначенного для ведения личного подсобного хозяйства";"=""SID0001011""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"Заключение органа местного самоуправления поселения или городского округа, подтверждающего, что создаваемый или созданный объект недвижимого имущества расположен в пределах границ земельного участка, предназначенного для ведения личного подсобного хозяйства";"=""SID0001011""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""137""";"=""137""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""477""";"=""477""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""15""";"=""15""";"=""0""";
"=""РОИВ""";"=""Правительство Курганской области""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1208""";"=""1208""";"=""0""";
"=""РОИВ""";"=""Правительство Республики Ингушетия""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""10""";"=""10""";"=""0""";
"=""РОИВ""";"=""Правительство Республики Ингушетия""";"=""Решение органа местного самоуправления о переводе жилого помещения в нежилое, нежилого в жилое""";"=""SID0001007""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""27""";"=""27""";"=""0""";
"=""РОИВ""";"=""Правительство Республики Ингушетия""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""47""";"=""47""";"=""0""";
"=""РОИВ""";"=""Правительство Республики Хакасия""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""52""";"=""52""";"=""0""";
"=""РОИВ""";"=""Правительство Республики Хакасия""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""6""";"=""6""";"=""0""";
"=""РОИВ""";"=""Правительство Республики Хакасия""";"=""Сервис приема статусов доставки ответа до информационной системы потребителя""";"=""SID0004008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""52""";"=""52""";"=""0""";
"=""РОИВ""";"=""Правительство Ульяновской области""";"=""""";"=""SID0002137""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""446""";"=""446""";"=""0""";
"=""РОИВ""";"=""Правительство Ульяновской области""";"=""""";"=""SID0004511""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""8""";"=""8""";"=""0""";
"=""РОИВ""";"=""Правительство Ульяновской области""";"=""""";"=""SID0004514""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Правительство Ульяновской области""";"=""""";"=""SID0004516""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""346""";"=""346""";"=""0""";
"=""РОИВ""";"=""Правительство Ульяновской области""";"=""""";"=""SID0004518""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""48""";"=""48""";"=""0""";
"=""РОИВ""";"=""Правительство ЧАО""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""103""";"=""103""";"=""0""";
"=""РОИВ""";"=""Республиканское государственное унитарное предприятие Центр информационных ресурсов и технологий Республики Калмыкия""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""57""";"=""57""";"=""0""";
"=""РОИВ""";"=""Республиканское государственное унитарное предприятие Центр информационных ресурсов и технологий Республики Калмыкия""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""26""";"=""26""";"=""0""";
"=""РОИВ""";"=""Республиканское государственное унитарное предприятие Центр информационных ресурсов и технологий Республики Калмыкия""";"=""""";"=""SID0004436""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""26""";"=""26""";"=""0""";
"=""РОИВ""";"=""Республиканское государственное унитарное предприятие Центр информационных ресурсов и технологий Республики Калмыкия""";"=""""";"=""SID0004479""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""57""";"=""57""";"=""0""";
"=""РОИВ""";"Смоленское областное государственное бюджетное учреждение ""Центр информационно-коммуникационных технологий""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""52""";"=""52""";"=""0""";
"=""РОИВ""";"Смоленское областное государственное бюджетное учреждение ""Центр информационно-коммуникационных технологий""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""40""";"=""40""";"=""0""";
"=""РОИВ""";"Смоленское областное государственное бюджетное учреждение ""Центр информационно-коммуникационных технологий""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""520""";"=""520""";"=""0""";
"=""РОИВ""";"Смоленское областное государственное бюджетное учреждение ""Центр информационно-коммуникационных технологий""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1""";"=""1""";"=""0""";
"=""РОИВ""";"=""Управление Делами Правительства Саратовской Области""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""119""";"=""119""";"=""0""";
"=""РОИВ""";"=""Управление Делами Правительства Саратовской Области""";"Сервис получения  сведений о нахождении на регистрационном учете в целях поиска подходящей работы  (в качестве безработного); периодах получения пособия по безработице; периодах участия в оплачиваемых общественных работах и периодах переезда по направлению службы занятости в другую местность для трудоустройства";"=""SID0001018""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""5005""";"=""5005""";"=""0""";
"=""РОИВ""";"=""Управление Делами Правительства Саратовской Области""";"Сведения о неполучении ежемесячного пособия по уходу за ребенком в органах социальной защиты населения  по месту жительства отца, матери ребенка (для одного из родителей в соответствующих случаях), а также для лиц, фактически осуществляющих уход за ребенком вместо матери (отца, обоих родителей) ребенка, в случае, если отец (мать, оба родителя) ребенка не работает (не служит) либо обучается по очной форме обучения в образовательных учреждениях начального профессионального, среднего профессионального и высшего профессионального образования и учреждениях послевузовского профессионального образования";"=""SID0001019""";"=""ФОИВ""";"=""Фонд социального страхования РФ (ФСС)""";"=""2406836421125588969593853234949652492""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""26""";"=""26""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Выписка из домовой книги""";"=""SID0001002""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""73""";"=""73""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Сведения Из Разрешения На Ввод В Эксплуатацию Объекта Недвижимости""";"=""SID0001003""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""29""";"=""29""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Сведения из разрешения на строительство""";"=""SID0001004""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Решение органа местного самоуправления о переводе жилого помещения в нежилое, нежилого в жилое""";"=""SID0001007""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""192""";"=""192""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Документ, подтверждающий принадлежность земельного участка к определенной категории земель""";"=""SID0001008""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""13""";"=""13""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Документ, подтверждающий установленное разрешенное использование земельного участка""";"=""SID0001009""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1070""";"=""1070""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Выписка из реестра государственной (муниципальной) собственности""";"=""SID0001010""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""180""";"=""180""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"Заключение органа местного самоуправления поселения или городского округа, подтверждающего, что создаваемый или созданный объект недвижимого имущества расположен в пределах границ земельного участка, предназначенного для ведения личного подсобного хозяйства";"=""SID0001011""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""384""";"=""384""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан""";"=""Сведения из реестра похозяйственных книг""";"=""SID0001016""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""491""";"=""491""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""Электронный сервис подачи заявления на выдачу, переоформление, выдачу дубликата и прекращение действия лицензий с ЕПГУ видов деятельности""";"=""SID0003921""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""384""";"=""384""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""Электронный сервис подачи заявления о cогласовании выдачи лицензии на экспорт и (или) импорт органов и (или) тканей человека, крови и ее компонентов""";"=""SID0003922""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""29""";"=""29""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""""";"=""SID0004021""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""2""";"=""2""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""""";"=""SID0004022""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""13""";"=""13""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""""";"=""SID0004023""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""1070""";"=""1070""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""""";"=""SID0004024""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""180""";"=""180""";"=""0""";
"=""РОИВ""";"=""Управление Правительства Республики Дагестан по информационным технологиям""";"=""""";"=""SID0004025""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""2015-06-04 00:00:00.0""";"=""384""";"=""384""";"=""0""";
