"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";
"=""Сервис""";"=""""";
"=""Выберите период формирования отчета с""";"=""05.01.2015""";
"=""по""";"=""11.01.2015""";
"=""Время генерации отчета""";"=""12.01.2015 13:41:53""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""2""";"=""0""";"=""2""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""2""";"=""0""";"=""2""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-08 00:00:00.0""";"=""2""";"=""0""";"=""2""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-09 00:00:00.0""";"=""207""";"=""0""";"=""207""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-09 00:00:00.0""";"=""69""";"=""0""";"=""69""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-09 00:00:00.0""";"=""69""";"=""0""";"=""69""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-09 00:00:00.0""";"=""69""";"=""0""";"=""69""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-09 00:00:00.0""";"=""69""";"=""0""";"=""69""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-09 00:00:00.0""";"=""69""";"=""0""";"=""69""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""7""";"=""0""";"=""7""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""5""";"=""0""";"=""5""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""7""";"=""0""";"=""7""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Краевое государственное бюджетное учреждение Оператор электронного правительства Алтайского края""";"=""449468093792218167388345""";"=""Алтайский край""";"=""2015-01-10 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство информатизации и связи Республики Тыва""";"=""230376891581184815925570""";"=""Республика Тыва""";"=""2015-01-06 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство труда и социальной защиты  Забайкальского края""";"=""108421102803322731409111""";"=""Забайкальский край""";"=""2015-01-07 00:00:00.0""";"=""9""";"=""0""";"=""9""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство экономического развития Иркутской области""";"=""2407945609811166961569136755397955977""";"=""Иркутская область""";"=""2015-01-08 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство экономического развития и инвестиций Республики Алтай""";"=""224509524018077984893980""";"=""Республика Алтай""";"=""2015-01-08 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство экономического развития и инвестиций Республики Алтай""";"=""224509524018077984893980""";"=""Республика Алтай""";"=""2015-01-10 00:00:00.0""";"=""2""";"=""0""";"=""2""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Муниципальное автономное учреждение «Многофункциональный центр по предоставлению государственных и муниципальных услуг города Магнитогорска»""";"=""2407647183633272242531986351247917068""";"=""Челябинская область""";"=""2015-01-06 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Правительство Ульяновской области""";"=""325859""";"=""Ульяновская область""";"=""2015-01-05 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Управление опеки и попечительства Администрации г.Новокузнецка""";"=""145965287913402925057590""";"=""Кемеровская область""";"=""2015-01-05 00:00:00.0""";"=""4527""";"=""0""";"=""4527""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Управление опеки и попечительства Администрации г.Новокузнецка""";"=""145965287913402925057590""";"=""Кемеровская область""";"=""2015-01-06 00:00:00.0""";"=""40""";"=""0""";"=""40""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Управление опеки и попечительства Администрации г.Новокузнецка""";"=""145965287913402925057590""";"=""Кемеровская область""";"=""2015-01-07 00:00:00.0""";"=""4757""";"=""0""";"=""4757""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Управление опеки и попечительства Администрации г.Новокузнецка""";"=""145965287913402925057590""";"=""Кемеровская область""";"=""2015-01-08 00:00:00.0""";"=""12""";"=""0""";"=""12""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Управление опеки и попечительства Администрации г.Новокузнецка""";"=""145965287913402925057590""";"=""Кемеровская область""";"=""2015-01-09 00:00:00.0""";"=""1880""";"=""0""";"=""1880""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Управление опеки и попечительства Администрации г.Новокузнецка""";"=""145965287913402925057590""";"=""Кемеровская область""";"=""2015-01-10 00:00:00.0""";"=""191""";"=""0""";"=""191""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-05 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-07 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Администрация Главы Республики Бурятия и Правительства Республики Бурятия""";"=""534666898808841726592306""";"=""Республика Бурятия""";"=""2015-01-09 00:00:00.0""";"=""4""";"=""0""";"=""4""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Департамент информационных технологий Кемеровской области""";"=""121975906357393255040413""";"=""Кемеровская область""";"=""2015-01-05 00:00:00.0""";"=""70""";"=""0""";"=""70""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Департамент информационных технологий Кемеровской области""";"=""121975906357393255040413""";"=""Кемеровская область""";"=""2015-01-06 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Департамент информационных технологий Кемеровской области""";"=""121975906357393255040413""";"=""Кемеровская область""";"=""2015-01-07 00:00:00.0""";"=""66""";"=""0""";"=""66""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Департамент информационных технологий Кемеровской области""";"=""121975906357393255040413""";"=""Кемеровская область""";"=""2015-01-08 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Департамент информационных технологий Кемеровской области""";"=""121975906357393255040413""";"=""Кемеровская область""";"=""2015-01-09 00:00:00.0""";"=""70""";"=""0""";"=""70""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис «Предоставление сведений о сумме фактически уплаченных юридическим лицом налогов за текущий финансовый год в бюджеты всех уровней» """;"=""SID0003627""";"=""РОИВ""";"=""Департамент информационных технологий Кемеровской области""";"=""121975906357393255040413""";"=""Кемеровская область""";"=""2015-01-10 00:00:00.0""";"=""3""";"=""0""";"=""3""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-05 00:00:00.0""";"=""288""";"=""0""";"=""288""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-06 00:00:00.0""";"=""12""";"=""0""";"=""12""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-07 00:00:00.0""";"=""288""";"=""0""";"=""288""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-08 00:00:00.0""";"=""12""";"=""0""";"=""12""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-09 00:00:00.0""";"=""288""";"=""0""";"=""288""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-10 00:00:00.0""";"=""12""";"=""0""";"=""12""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения информации от информационных систем Поставщиков и предоставления информации информационным системам Потребителей государственной автоматизированной системы «Управление»""";"=""SID0003808""";"=""РОИВ""";"=""Комитет по информатизации и связи Санкт-Петербурга""";"=""212496949164473589966186""";"=""Город Санкт-Петербург""";"=""2015-01-11 00:00:00.0""";"=""288""";"=""0""";"=""288""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис получения данных лицевого счета по представленному страховому номеру индивидуального лицевого счета (СНИЛС) в системе обязательного пенсионного страхования""";"=""SID0003815""";"=""РОИВ""";"=""Территориальный отраслевой исполнительный орган государственной власти Свердловской области - Управление социальной политики населения Министерства социальной политики населения Свердловской области по Орджоникидзевскому району города Екатеринбурга""";"=""2408154153874200577160077713265197068""";"=""Свердловская область""";"=""2015-01-07 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""""";"=""SID0004181""";"=""РОИВ""";"=""Муниципальное автономное учреждение Усть-Донецкого района «Многофункциональный центр по предоставлению государственных и муниципальных услуг» Ростовской области""";"=""138893710727232844996936""";"=""Ростовская область""";"=""2015-01-09 00:00:00.0""";"=""3""";"=""0""";"=""3""";
