"=""Разбор конфликтных ситуаций""";

"=""Выберите потребителя""";"=""Министерство внутренних дел Российской Федерации (МВД)""";
"Электронное сообщение AA9A7525-37BD-5217-0112-6D29189D1A2F в статусе PING было отправлено 01.01.2013 01:40:25 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884380.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 7C5D0824-D915-3D12-3BD1-504570BB8067 в статусе PROCESS было отправлено 01.01.2013 01:40:26 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884380.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором ACBDFBC0-EEE7-56AF-6126-945FDD407172 содержит сообщения:""";
"Электронное сообщение ACBDFBC0-EEE7-56AF-6126-945FDD407172 в статусе PING было отправлено 01.01.2013 01:42:04 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884922.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 261FDD77-8C5B-15B4-1066-FD71A4AB80B6 в статусе PROCESS было отправлено 01.01.2013 01:42:05 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884922.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором ACB5C3BF-1ADB-CEB3-A03D-87C354B3B7FF содержит сообщения:""";
"Электронное сообщение ACB5C3BF-1ADB-CEB3-A03D-87C354B3B7FF в статусе PING было отправлено 01.01.2013 01:42:09 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884931.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение 154D9F87-A36E-0269-CFE6-6265DE175BA0 в статусе PROCESS было отправлено 01.01.2013 01:42:10 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/884931.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором AAC3484B-54BF-6857-B79A-C2A7CD24CD26 содержит сообщения:""";
"Электронное сообщение AAC3484B-54BF-6857-B79A-C2A7CD24CD26 в статусе PING было отправлено 01.01.2013 01:44:05 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/885723.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение C9418710-A4E5-EBAD-7331-FA2F54D54669 в статусе PROCESS было отправлено 01.01.2013 01:44:06 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/885723.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором ABDC3F31-8791-5C02-1FC3-A1A407318F25 содержит сообщения:""";
"Электронное сообщение ABDC3F31-8791-5C02-1FC3-A1A407318F25 в статусе PING было отправлено 01.01.2013 01:49:42 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/887092.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
"Электронное сообщение D756BB2E-8BD8-BA6D-272E-97345C980FA5 в статусе PROCESS было отправлено 01.01.2013 01:49:43 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/887092.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";

"=""Взаимодействие между Участниками (МВД и ФМС) с идентификатором ABE746E3-96D7-5084-4B21-A7004066D71F содержит сообщения:""";
"Электронное сообщение ABE746E3-96D7-5084-4B21-A7004066D71F в статусе PING было отправлено 01.01.2013 01:52:12 отправителем МВД получателю ФМС в рамках дела номер WR_12_12/З/887708.Сообщение прошло обработку в СМЭВ с результатом - OK. Комментарий: отсутствует.";
