"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""РОИВ""";
"=""Категория поставщика""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";
"=""Сервис""";"=""(SID0003564) Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";
"=""Выберите период формирования отчета с""";"=""19.01.2015""";
"=""по""";"=""25.01.2015""";
"=""Время генерации отчета""";"=""26.01.2015 16:39:42""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство образования и науки Краснодарского края""";"=""416636222286214396388583""";"=""Краснодарский край""";"=""2015-01-23 00:00:00.0""";"=""1""";"=""0""";"=""1""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство образования и науки Республики Марий Эл""";"=""80030724596982450488028""";"=""Республика Марий Эл""";"=""2015-01-19 00:00:00.0""";"=""14""";"=""14""";"=""0""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство промышленности, предпринимательства и торговли Пермского края""";"=""187931""";"=""Пермский край""";"=""2015-01-20 00:00:00.0""";"=""63""";"=""35""";"=""28""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство промышленности, предпринимательства и торговли Пермского края""";"=""187931""";"=""Пермский край""";"=""2015-01-22 00:00:00.0""";"=""7""";"=""7""";"=""0""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство промышленности, предпринимательства и торговли Пермского края""";"=""187931""";"=""Пермский край""";"=""2015-01-23 00:00:00.0""";"=""91""";"=""14""";"=""77""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство развития информационного общества и инноваций Калужской области""";"=""2408093773826215684155290639455555977""";"=""Калужская область""";"=""2015-01-19 00:00:00.0""";"=""197848""";"=""71064""";"=""126784""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство развития информационного общества и инноваций Калужской области""";"=""2408093773826215684155290639455555977""";"=""Калужская область""";"=""2015-01-20 00:00:00.0""";"=""228200""";"=""81235""";"=""146965""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство развития информационного общества и инноваций Калужской области""";"=""2408093773826215684155290639455555977""";"=""Калужская область""";"=""2015-01-21 00:00:00.0""";"=""276521""";"=""99785""";"=""176736""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство развития информационного общества и инноваций Калужской области""";"=""2408093773826215684155290639455555977""";"=""Калужская область""";"=""2015-01-22 00:00:00.0""";"=""259427""";"=""93751""";"=""165676""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство развития информационного общества и инноваций Калужской области""";"=""2408093773826215684155290639455555977""";"=""Калужская область""";"=""2015-01-23 00:00:00.0""";"=""260743""";"=""90475""";"=""170268""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство развития информационного общества и инноваций Калужской области""";"=""2408093773826215684155290639455555977""";"=""Калужская область""";"=""2015-01-24 00:00:00.0""";"=""90958""";"=""28140""";"=""62818""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-19 00:00:00.0""";"=""595""";"=""245""";"=""350""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-19 00:00:00.0""";"=""5117""";"=""2016""";"=""3101""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-19 00:00:00.0""";"=""1932""";"=""714""";"=""1218""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-19 00:00:00.0""";"=""1197""";"=""525""";"=""672""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-19 00:00:00.0""";"=""35""";"=""14""";"=""21""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-19 00:00:00.0""";"=""595""";"=""252""";"=""343""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-20 00:00:00.0""";"=""1134""";"=""371""";"=""763""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-20 00:00:00.0""";"=""1309""";"=""553""";"=""756""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-20 00:00:00.0""";"=""6181""";"=""2317""";"=""3864""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-20 00:00:00.0""";"=""567""";"=""238""";"=""329""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-20 00:00:00.0""";"=""4585""";"=""1862""";"=""2723""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-21 00:00:00.0""";"=""1904""";"=""812""";"=""1092""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-21 00:00:00.0""";"=""511""";"=""224""";"=""287""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-21 00:00:00.0""";"=""6174""";"=""2681""";"=""3493""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-21 00:00:00.0""";"=""1022""";"=""420""";"=""602""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-21 00:00:00.0""";"=""4907""";"=""1736""";"=""3171""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-22 00:00:00.0""";"=""2723""";"=""1085""";"=""1638""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-22 00:00:00.0""";"=""672""";"=""217""";"=""455""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-22 00:00:00.0""";"=""3451""";"=""1267""";"=""2184""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-22 00:00:00.0""";"=""3766""";"=""1631""";"=""2135""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-22 00:00:00.0""";"=""336""";"=""112""";"=""224""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-23 00:00:00.0""";"=""5873""";"=""2275""";"=""3598""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-23 00:00:00.0""";"=""3920""";"=""1428""";"=""2492""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-23 00:00:00.0""";"=""1008""";"=""406""";"=""602""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-23 00:00:00.0""";"=""3094""";"=""1260""";"=""1834""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-23 00:00:00.0""";"=""504""";"=""182""";"=""322""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-24 00:00:00.0""";"=""2464""";"=""1106""";"=""1358""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-24 00:00:00.0""";"=""413""";"=""189""";"=""224""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-24 00:00:00.0""";"=""4522""";"=""1911""";"=""2611""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-24 00:00:00.0""";"=""826""";"=""322""";"=""504""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-25 00:00:00.0""";"=""455""";"=""217""";"=""238""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-25 00:00:00.0""";"=""2471""";"=""1071""";"=""1400""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-25 00:00:00.0""";"=""1358""";"=""609""";"=""749""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство регионального развития Республики Хакасия""";"=""2406718808179372792494075769050435977""";"=""Республика Хакасия""";"=""2015-01-25 00:00:00.0""";"=""224""";"=""98""";"=""126""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-19 00:00:00.0""";"=""658""";"=""308""";"=""350""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-19 00:00:00.0""";"=""474054""";"=""201887""";"=""272167""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-19 00:00:00.0""";"=""60452""";"=""26124""";"=""34328""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-20 00:00:00.0""";"=""60060""";"=""25116""";"=""34944""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-20 00:00:00.0""";"=""461097""";"=""195811""";"=""265286""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-20 00:00:00.0""";"=""658""";"=""287""";"=""371""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-21 00:00:00.0""";"=""658""";"=""217""";"=""441""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-21 00:00:00.0""";"=""452228""";"=""189910""";"=""262318""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-21 00:00:00.0""";"=""65149""";"=""27188""";"=""37961""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-22 00:00:00.0""";"=""52661""";"=""23135""";"=""29526""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-22 00:00:00.0""";"=""658""";"=""301""";"=""357""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-22 00:00:00.0""";"=""440279""";"=""191793""";"=""248486""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-23 00:00:00.0""";"=""665""";"=""238""";"=""427""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-23 00:00:00.0""";"=""446915""";"=""193130""";"=""253785""";
"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""РОИВ""";"=""Министерство связи и информационных технологий Республики Саха (Якутия)""";"=""294308872746833270544976""";"=""Республика Саха""";"=""2015-01-23 00:00:00.0""";"=""44303""";"=""19201""";"=""25102""";
